session_id,label,f1,f2,f3,f4,f5,roll,pitch,yaw,gx,gy,gz
pronoun1,We,384,848,0,0,0,-1948,14160,9432,-199,1840,1387
pronoun1,We,368,783,0,0,0,-1444,13348,8772,553,-1626,-628
pronoun1,We,369,641,0,0,0,-948,14408,8104,4992,-3446,-2436
pronoun1,We,307,602,0,0,121,-960,15124,6016,3777,-3589,-2594
pronoun1,We,249,720,0,0,191,-1148,16320,4864,2765,-1879,-2027
pronoun1,We,246,697,0,0,233,-1044,17416,4536,-972,509,208
pronoun1,We,279,478,0,0,282,-824,16504,5564,-4542,2683,2507
pronoun1,We,347,526,0,0,303,-1012,13988,6536,-5873,4102,3085
pronoun1,We,293,576,0,0,271,-1396,13708,7776,-2388,4446,2632
pronoun1,We,265,497,0,0,20,-2964,13260,10636,746,1095,1049
pronoun1,We,335,528,0,0,237,-2044,13612,7684,41,-2081,-864
pronoun1,We,307,443,0,4,240,-1620,13932,7940,3596,-3563,-2454
pronoun1,We,242,454,0,0,248,-1360,14908,5976,4945,-4096,-3321
pronoun1,We,234,450,0,0,281,-1832,16052,4432,3473,-2381,-2607
pronoun1,We,176,432,0,0,304,-1640,17404,4416,-488,145,-46
pronoun1,We,123,494,0,0,343,-1708,16888,4684,-2941,2437,2673
pronoun1,We,126,480,0,0,411,-1516,15212,5576,-5011,3708,3441
pronoun1,We,67,384,0,0,384,-1660,14268,7112,-2357,4007,2742
pronoun1,We,29,439,0,0,151,-2284,14400,8304,-1396,1695,1630
pronoun1,We,58,383,0,0,320,-2676,13588,8188,-162,-2474,-909
pronoun1,We,65,411,0,0,331,-1912,13676,6704,6097,-5804,-3474
pronoun1,We,42,381,0,48,400,-1756,16248,4388,4918,-4553,-2847
pronoun1,We,120,483,0,34,254,-2096,16508,3932,3384,-2872,-2377
pronoun1,We,155,435,0,16,322,-1780,17440,2484,1323,-754,-178
pronoun1,We,151,429,0,0,257,-708,16608,3992,-4402,2046,2312
pronoun1,We,106,441,0,37,61,-1596,14680,4564,-5112,3537,3490
pronoun1,We,51,458,0,63,0,-1640,14436,6224,-3865,3373,3402
pronoun1,We,4,382,0,26,0,-1520,14672,7340,-4554,2214,2257
pronoun1,We,0,320,0,0,0,-1604,13996,8660,-2026,124,846
pronoun1,We,0,272,0,32,0,-1716,13440,9016,-2627,-3546,-2033
pronoun1,We,0,281,0,2,0,-1360,14176,7584,823,-4786,-3135
pronoun1,We,0,285,0,18,9,-708,15088,6476,559,-2673,-2157
pronoun1,We,0,304,0,4,0,-860,15400,7072,181,-142,-339
pronoun1,We,10,294,0,0,0,-1648,14644,7940,-701,447,523
pronoun1,We,14,325,0,0,1,-1824,14536,8112,-903,-21,593
pronoun1,We,0,331,0,0,0,-1424,14608,7852,-640,-8,557
pronoun1,We,0,319,0,0,0,-1340,14948,7280,-155,477,841
pronoun1,We,0,294,0,0,15,-904,16772,7256,-3153,1989,2884
pronoun1,We,0,256,0,16,0,-856,13972,9432,-3532,2491,4594
pronoun1,We,0,247,0,16,0,-600,12040,9800,-3497,1058,3803
pronoun1,We,0,256,0,16,0,448,12620,10024,-762,782,1589
pronoun1,We,0,260,0,3,0,192,12960,10512,-392,246,315
pronoun1,We,0,272,0,38,50,-20,13628,9820,79,-368,1
pronoun1,We,0,291,0,48,7,128,13276,10000,-281,-436,-74
pronoun1,We,0,298,0,53,16,244,13572,10088,-94,-223,-156
pronoun1,We,0,272,0,0,0,112,13580,10140,114,-13,235
pronoun1,We,0,234,0,5,0,48,13508,9916,-160,-300,122
pronoun1,We,0,218,0,0,0,212,13476,9772,-103,-263,112
pronoun1,We,0,229,0,16,7,172,13468,9932,80,-108,-77
pronoun1,We,0,240,0,48,0,76,13708,10428,-65,-726,-366
pronoun1,We,0,245,0,42,0,184,14432,10940,-800,-1694,-1535
pronoun1,We,0,241,0,0,0,-144,14464,9564,-1483,-2451,-2559
pronoun1,We,0,227,0,0,0,760,13700,9748,-625,-2970,-2352
pronoun1,We,0,227,0,0,0,-4,12000,8848,-401,-4156,780
pronoun1,We,17,240,0,0,0,-220,10896,8488,2587,-5661,3547
pronoun1,We,0,173,0,0,0,1452,11436,10044,4103,-6847,5541
pronoun1,We,0,213,0,0,0,3672,12768,9476,7292,-5109,6525
pronoun1,We,0,249,0,0,0,4432,15996,8668,3050,-948,5739
pronoun1,We,0,222,0,0,0,6124,14052,6072,3940,-452,4870
pronoun1,We,0,194,0,0,0,8320,15988,3928,4345,-1664,5455
pronoun1,We,0,210,0,0,0,9092,13836,2344,3703,-532,6532
pronoun1,We,0,237,0,0,0,11424,13068,3024,1854,375,2935
pronoun1,We,5,193,0,0,0,9064,14464,3308,-97,1797,-265
pronoun1,We,19,181,0,0,0,9280,12812,3456,614,-799,-318
pronoun1,We,0,158,0,0,0,9184,14084,3184,-4962,-2439,-1192
pronoun1,We,0,116,0,0,0,9044,13220,2992,-1385,-634,-1407
pronoun1,We,0,129,0,0,0,8924,14008,3084,2327,230,-1334
pronoun1,We,0,129,0,0,0,9312,14136,3456,-1807,990,-497
pronoun1,We,0,0,0,0,0,8372,13848,4128,67,-57,938
pronoun1,We,0,131,0,0,0,8228,12104,1636,1553,468,239
pronoun1,We,0,138,0,0,0,9244,15888,1072,6840,5447,781
pronoun1,We,0,17,0,0,0,6916,12268,6272,-834,1459,700
pronoun1,We,0,111,0,0,0,8196,13872,2228,-2112,-2620,-65
pronoun1,We,0,113,0,0,0,8868,13612,2184,2275,-1499,-291
pronoun1,We,0,109,0,0,0,7816,14152,2156,-788,-2576,-473
pronoun1,We,0,108,0,0,0,8420,14704,800,1532,-2867,-32
pronoun1,We,0,144,0,0,0,8612,14276,-204,-573,-1015,656
pronoun1,We,0,166,0,0,0,8672,14040,16,159,1521,728
pronoun1,We,0,178,0,0,0,8628,14284,608,19,2810,420
pronoun1,We,0,131,0,0,0,8444,13636,868,218,3477,988
pronoun1,We,0,133,0,0,0,8400,14140,2020,501,3107,662
pronoun1,We,0,126,0,0,0,7880,14188,3600,328,-671,217
pronoun1,We,0,124,0,0,0,8568,13908,2048,-2148,-2760,134
pronoun1,We,0,134,0,0,0,8648,13504,1516,272,-3211,-374
pronoun1,We,0,122,0,0,0,8440,14232,704,-565,-2773,-666
pronoun1,We,1,112,0,7,0,8620,14448,44,204,-1547,-58
pronoun1,We,0,112,0,0,16,8704,14412,-624,747,1109,1291
pronoun1,We,0,133,0,0,20,8956,14112,176,689,3302,1528
pronoun1,We,5,132,0,0,6,9548,13452,-32,-1854,3663,1849
pronoun1,We,16,116,0,0,37,8744,13764,2692,-1199,2036,1213
pronoun1,We,16,116,0,0,48,8532,12840,3308,-616,-961,209
pronoun1,We,2,132,0,0,0,9136,13804,1880,-1584,-2391,-697
pronoun1,We,0,123,0,0,0,8760,13744,1936,-1022,-2925,-920
pronoun1,We,0,119,0,0,0,8524,13824,1156,-665,-2708,-883
pronoun1,We,16,116,0,0,0,8868,14664,316,-746,-1213,146
pronoun1,We,0,128,0,0,0,8912,14016,624,167,1137,1120
pronoun1,We,55,181,0,0,0,8548,14176,1520,-170,2645,1537
pronoun1,We,176,171,0,0,0,8876,13684,2032,64,3425,1526
pronoun1,We,205,208,0,0,0,8776,13408,3288,-351,2018,1306
pronoun1,We,187,195,0,0,0,8696,12524,3708,53,-937,-335
pronoun1,We,109,151,0,0,0,8876,13140,2640,-1107,-3081,-1245
pronoun1,We,60,112,0,0,0,8708,14264,1624,-417,-3727,-2073
pronoun1,We,67,212,0,0,0,8644,14684,800,-665,-2573,-1190
pronoun1,We,106,315,0,0,0,8568,14828,664,220,-884,586
pronoun1,We,149,289,0,0,0,8976,14160,-636,-279,1101,1906
pronoun1,We,106,286,0,0,0,9016,14088,620,234,3268,2487
pronoun1,We,112,272,0,0,0,9116,12984,2296,-30,3851,1832
pronoun1,We,145,240,0,0,0,9080,13232,3056,635,2117,859
pronoun1,We,117,247,0,0,0,8944,13036,3408,-55,-897,-68
pronoun1,We,123,215,0,0,0,9012,12796,2588,-1274,-3356,-1239
pronoun1,We,126,240,0,0,0,8852,13852,1284,-314,-3742,-2086
pronoun1,We,70,287,0,0,0,8492,14504,560,-282,-2666,-1364
pronoun1,We,64,246,0,0,0,8820,14712,-524,2,168,542
pronoun1,We,23,238,0,0,0,8616,14296,312,751,2433,1635
pronoun1,We,9,246,0,0,0,8868,13616,1004,553,3431,1912
pronoun1,We,0,247,0,0,0,8876,13524,2196,817,3459,1463
pronoun1,We,0,221,0,0,0,8416,13484,3048,-619,1194,379
pronoun1,We,0,189,0,0,0,8532,13988,2188,-672,-2144,-663
pronoun1,We,8,245,0,0,0,8760,13480,1700,-1108,-3378,-1268
pronoun1,We,0,223,0,0,0,8780,14036,892,-954,-3141,-1526
pronoun1,We,0,271,0,0,0,8236,14052,248,103,-1953,-1200
pronoun1,We,0,274,0,0,0,8800,15032,-200,-213,861,607
pronoun1,We,0,252,0,0,0,8380,14340,592,570,2908,2052
pronoun1,We,2,214,0,0,0,8588,13636,1164,789,3401,2250
pronoun1,We,22,192,0,0,0,8744,13332,1640,562,3119,1660
pronoun1,We,0,203,0,0,0,8196,12864,3564,-972,212,392
pronoun1,We,14,241,0,0,0,8924,14028,2224,-927,-2654,-438
pronoun1,We,32,251,0,0,0,8932,13164,1320,-339,-3194,-1067
pronoun1,We,0,209,0,0,0,8596,13472,776,-921,-2673,-1353
pronoun1,We,0,217,0,0,0,8484,14784,512,-520,-1898,-1187
pronoun1,We,0,237,0,0,0,8636,14816,216,-743,-52,708
pronoun1,We,0,259,0,0,0,8644,14460,192,597,1899,1963
pronoun1,We,16,256,0,0,0,8900,13548,668,1569,3620,2622
pronoun1,We,18,239,0,0,0,9016,13484,1688,1209,3782,2076
pronoun1,We,36,240,0,0,0,8556,12744,2980,-375,1621,758
pronoun1,We,32,278,5,0,0,9072,13476,2128,-456,-1888,-489
pronoun1,We,10,227,25,0,0,8612,12484,1832,-179,-3824,-1462
pronoun1,We,37,270,49,0,3,8396,14424,284,-1081,-4558,-1928
pronoun1,We,18,240,43,0,0,8360,14096,-428,-850,-3375,-1822
pronoun1,We,23,231,0,0,0,8528,14456,-1152,-647,-1089,-1460
pronoun1,We,0,235,0,0,0,8860,14212,-1308,-1093,2502,-627
pronoun1,We,0,208,0,0,0,8920,14768,420,85,5059,800
pronoun1,We,10,208,0,0,0,6868,14168,1536,1108,3614,1153
pronoun1,We,0,151,0,0,0,6548,14952,1852,691,2622,-1165
pronoun1,We,0,192,0,0,0,7232,15300,2280,1454,-852,-974
pronoun1,We,0,226,0,0,0,6060,15052,1688,-1212,-4813,-171
pronoun1,We,2,241,0,0,0,5536,13520,884,-130,-7543,-1478
pronoun1,We,0,293,0,0,0,6376,15612,-816,-1062,-7573,-3026
pronoun1,We,16,288,0,0,0,7236,15828,-3172,-1414,-3130,-1663
pronoun1,We,10,272,0,0,0,7200,15368,-2480,1196,2520,275
pronoun1,We,25,229,0,0,0,5932,15500,-300,503,4967,1958
pronoun1,We,42,241,0,0,0,5840,14888,992,305,3401,2956
pronoun1,We,1,244,0,0,0,6300,14568,1016,-692,1728,2317
pronoun1,We,0,184,0,0,0,6056,13692,2788,-329,-461,81
pronoun1,We,16,243,0,0,0,6136,15312,1424,-1942,-4097,114
pronoun1,We,33,245,0,0,0,6888,14452,116,1463,-5912,917
pronoun1,We,16,277,0,0,0,6968,15240,-2568,238,-4290,771
pronoun1,We,0,251,0,0,0,7416,14252,-3568,898,-31,1546
pronoun1,We,39,215,0,0,0,7436,14896,-3204,20,3483,1740
pronoun1,We,52,196,0,0,0,8300,13044,-1548,927,4439,3145
pronoun1,We,44,159,0,0,0,7384,15084,1212,-1277,1111,3593
pronoun1,We,16,174,0,0,0,7996,12440,220,37,-4436,725
pronoun1,We,40,181,0,0,0,8332,14560,-1116,417,-5964,-1170
pronoun1,We,49,151,0,0,0,8108,14584,-2460,-564,-7166,-1141
pronoun1,We,53,203,0,0,0,8032,13960,-3896,-3796,-6557,131
pronoun1,We,79,175,0,0,0,7928,14108,-4452,-560,-3701,1313
pronoun1,We,43,178,0,0,0,7676,14184,-4964,1285,-125,2608
pronoun1,We,34,147,0,0,0,8536,13516,-4076,1053,2793,2828
pronoun1,We,32,0,0,0,0,9156,13312,-3072,2080,3102,2804
pronoun1,We,32,1,0,0,0,9728,12892,-2880,-231,2692,2172
pronoun1,We,37,14,0,0,0,9536,12288,-2168,532,3131,635
pronoun1,We,48,48,0,0,0,8764,12664,-1204,-613,773,-811
pronoun1,We,38,0,0,0,0,8044,13272,-724,-2214,-4503,-2082
pronoun1,We,22,0,0,0,0,7996,14460,-2912,-4359,-7231,-2624
pronoun1,We,14,16,0,0,0,7528,13788,-4616,-287,-6059,-1088
pronoun1,We,17,0,0,0,0,7604,14284,-4412,-1052,-3426,-768
pronoun1,We,12,0,0,0,0,8300,14860,-4848,-527,513,-2024
pronoun1,We,25,0,0,0,0,7728,14276,-4188,-13,2856,924
pronoun1,We,2,64,0,0,0,7568,12392,-4168,1551,4278,1203
pronoun1,We,30,54,0,0,0,6660,12844,-1720,2872,4358,-1444
pronoun1,We,3,45,0,0,0,6704,15948,-2260,234,-477,497
pronoun1,We,0,62,0,0,0,5832,12684,-2840,-1898,-3715,-673
pronoun1,We,17,69,0,0,0,5772,13872,-4040,-614,-4250,-3909
pronoun1,We,17,82,0,0,0,5612,15292,-6288,-970,-1713,-5942
pronoun1,We,0,65,0,0,0,4980,16576,-6796,2618,4089,-1263
pronoun1,We,0,48,0,0,0,4840,16636,-3452,-2983,5143,1245
pronoun1,We,0,0,0,0,0,4696,14044,-2032,-4140,4013,2726
pronoun1,We,0,0,0,0,0,4616,13512,-520,-326,953,643
pronoun1,We,0,0,0,0,0,6364,15212,-1112,17,-3268,-414
pronoun1,We,0,0,0,0,0,7012,15228,-3180,-3389,-2886,1642
pronoun1,We,0,0,0,0,0,6260,15932,-4172,-2471,1118,2148
pronoun1,We,0,15,0,0,0,5708,14504,-3212,-75,5425,2024
pronoun1,We,0,6,0,0,0,5716,14992,-1424,1316,6047,1505
pronoun1,We,0,0,0,0,0,5484,14932,684,95,3423,1312
pronoun1,We,0,0,0,0,0,5812,13512,1324,694,-3180,-147
pronoun1,We,0,4,0,0,0,6536,14236,-524,-468,-7610,192
pronoun1,We,0,14,0,0,0,6804,14848,-2344,-340,-8568,453
pronoun1,We,0,1,0,0,0,6360,15784,-3716,-3753,-6221,882
pronoun1,We,0,18,0,0,0,8000,14556,-4436,804,17,891
pronoun1,We,0,1,0,0,0,6984,14632,-3600,-2055,5263,330
pronoun1,We,0,0,0,0,0,5956,13944,-2296,400,6324,662
pronoun1,We,0,0,0,0,0,6596,14548,-1560,2008,4569,1408
pronoun1,We,0,112,0,0,0,6220,14080,48,1273,2060,1005
pronoun1,We,0,145,0,0,0,6512,15324,44,1390,-3252,-272
pronoun1,We,0,145,0,0,0,6820,14368,-1544,-184,-5280,-836
pronoun1,We,23,144,0,0,0,6940,14896,-3588,-2006,-4587,-971
pronoun1,We,30,148,0,0,0,7260,14464,-4428,-442,-1310,-386
pronoun1,We,53,153,0,0,0,7840,14840,-4132,-503,3322,1249
pronoun1,We,47,122,0,0,0,7052,14120,-3084,-1229,6669,1405
pronoun1,We,54,179,0,0,0,6180,13996,-1472,1681,7991,774
pronoun1,We,71,214,0,0,0,4656,13608,2140,2268,3604,-488
pronoun1,We,43,158,0,0,0,6168,15732,-772,-748,-3292,-213
pronoun1,We,63,170,0,0,0,6552,13952,-1188,-1217,-4600,-1029
pronoun1,We,28,194,0,0,0,6880,14560,-1880,-1211,-4936,-1047
pronoun1,We,8,171,0,0,0,7000,15240,-3336,-1494,-3620,125
pronoun1,We,45,169,0,0,0,7320,15092,-4128,547,1023,1533
pronoun1,We,32,166,0,0,0,6888,14428,-3012,-853,5066,1402
pronoun1,We,34,145,0,0,0,6316,14260,-2140,1935,7139,151
pronoun1,We,16,151,0,0,0,5088,13864,436,1086,5112,-440
pronoun1,We,0,178,0,0,0,5892,15720,-768,1228,-2220,104
pronoun1,We,0,175,0,0,0,6724,14064,-1772,-1247,-3116,162
pronoun1,We,0,195,0,0,0,6616,13908,-1548,-184,-4172,-1310
pronoun1,We,0,166,0,0,0,6768,14912,-2712,-1911,-3744,-1650
pronoun1,We,0,139,0,0,0,6324,15532,-2956,263,-1679,-356
pronoun1,We,8,188,0,0,0,6068,15812,-3844,-473,888,1278
pronoun1,We,0,155,0,0,0,6176,14520,-3436,-1912,4328,1380
pronoun1,We,0,114,0,0,0,5836,14364,-1708,-434,5694,946
pronoun1,We,0,119,0,0,0,5432,14784,4,553,4331,468
pronoun1,We,3,55,0,0,0,5608,14900,692,1801,-1591,-127
pronoun1,We,8,136,0,0,0,6148,15504,-1244,-823,-3424,529
pronoun1,We,13,167,0,0,0,5612,14780,-1592,-92,-4758,691
pronoun1,We,51,177,0,0,0,6140,15092,-3040,200,-4931,1236
pronoun1,We,48,198,0,0,0,6428,14580,-3952,-978,-2841,1377
pronoun1,We,29,217,0,0,0,6940,14604,-4288,70,659,1326
pronoun1,We,16,206,0,0,0,7236,14068,-3060,-1280,3242,1042
pronoun1,We,26,153,0,0,0,7516,13860,-2580,2412,4081,83
pronoun1,We,34,158,0,0,0,6704,14676,-1540,-324,2988,507
pronoun1,We,51,173,0,0,0,6248,14556,-372,931,-1344,335
pronoun1,We,65,208,0,0,0,6584,14708,-1668,-1728,-4362,741
pronoun1,We,26,208,0,0,0,6628,14332,-3020,-579,-5536,782
pronoun1,We,56,219,0,0,0,6716,14620,-4604,-2146,-3435,685
pronoun1,We,17,225,0,0,0,7240,14404,-4812,-695,458,166
pronoun1,We,25,169,0,0,0,7144,14096,-4036,80,3110,198
pronoun1,We,15,144,0,0,0,7340,14236,-2896,445,4090,383
pronoun1,We,30,64,0,0,0,7312,14488,-1492,63,3556,945
pronoun1,We,19,0,0,0,0,6856,12956,180,303,-532,343
pronoun1,We,0,0,0,0,0,6936,14624,-1520,-1524,-4109,1112
pronoun1,We,16,0,0,0,0,6912,14904,-2728,759,-5525,1522
pronoun1,We,0,44,0,0,171,7124,14880,-4668,-1145,-4122,1771
pronoun1,We,16,70,0,0,161,7484,13100,-4832,-612,-785,760
pronoun1,We,27,74,0,0,237,7840,14200,-4500,-718,2016,150
pronoun1,We,48,3,0,0,204,8148,13656,-3332,-188,3618,479
pronoun1,We,23,0,0,0,212,7924,13484,-2036,1110,3730,860
pronoun1,We,48,0,0,0,209,7184,12872,-244,1838,330,-119
pronoun1,We,57,0,0,0,211,7088,13868,-1696,168,-4297,96
pronoun1,We,46,0,0,0,259,7096,14072,-3672,388,-5682,889
pronoun1,We,45,0,0,0,299,6948,14248,-5044,-2737,-4124,385
pronoun1,We,74,0,0,0,251,6620,13188,-5272,622,-1759,-358
pronoun1,We,10,0,0,0,167,8156,13888,-5752,1328,-117,-390
pronoun1,We,6,0,0,0,154,8096,13992,-5272,1363,3317,864
pronoun1,We,45,0,0,0,143,6664,13044,-3080,1101,2986,923
pronoun1,We,1,0,0,0,157,6592,13516,-1840,-1940,-1430,-317
pronoun1,We,0,0,0,0,175,7028,13776,-4264,-5177,-4544,-1278
pronoun1,We,19,0,0,0,176,6232,13688,-4588,-1207,-3845,-2481
pronoun1,We,0,0,0,0,157,4620,13004,-4308,-117,-4129,-5323
pronoun1,We,0,0,0,0,185,4704,18668,-6948,-967,-1379,-2578
pronoun1,We,0,0,0,0,133,5128,16116,-5712,-445,3905,2822
pronoun1,We,0,0,0,0,179,4948,14152,-3568,-1065,4984,4032
pronoun1,We,0,0,0,0,159,6012,14128,-2932,1267,5279,2303
pronoun1,We,10,0,0,0,91,6152,11784,-316,665,1233,-77
pronoun1,We,11,0,0,0,91,6456,16836,-2432,-3083,-1964,-132
pronoun1,We,3,49,0,0,137,6328,14036,-2944,-3287,-3323,-525
pronoun1,We,0,29,0,0,115,6424,16000,-5284,-1462,-588,-564
pronoun1,We,0,45,0,0,115,6724,14072,-5400,852,4668,1655
pronoun1,We,0,0,0,0,153,5820,15212,-3112,-516,7385,2721
pronoun1,We,0,0,0,0,80,4632,14164,952,1934,4623,1089
pronoun1,We,0,0,0,0,48,5604,15336,-564,-1401,-4218,-1216
pronoun1,We,16,0,0,0,128,6300,13952,-2072,-2105,-6958,-936
pronoun1,We,16,0,0,0,106,6316,13496,-3344,-781,-6592,-925
pronoun1,We,21,0,0,0,130,7372,15232,-5432,-329,-2972,-602
pronoun1,We,6,0,0,0,113,6920,14908,-4948,2049,3689,2525
pronoun1,We,5,58,0,0,78,5588,15076,-3564,2011,5776,2467
pronoun1,We,0,47,0,0,55,5964,14956,-3088,-966,4551,1935
pronoun1,We,3,23,0,0,37,5672,12864,576,-1174,-294,704
pronoun1,We,1,25,0,0,56,7164,13736,-1124,-75,-5003,-559
pronoun1,We,32,39,0,0,79,6904,13996,-2368,119,-6392,-780
pronoun1,We,0,43,0,0,0,6496,14592,-4472,31,-6659,-923
pronoun1,We,0,45,0,0,0,5812,14872,-5952,-2472,-4257,-932
pronoun1,We,0,48,0,0,0,6176,14472,-6312,1080,1367,-49
pronoun1,We,18,62,0,0,0,6104,14808,-4976,-1250,5499,280
pronoun1,We,48,68,0,0,0,5952,13916,-3612,1346,6491,906
pronoun1,We,1,43,0,0,0,6116,14196,-2052,188,4976,712
pronoun1,We,0,43,0,0,0,5476,13532,-116,2271,-925,-982
pronoun1,We,12,60,0,0,0,5616,14220,-2544,-3201,-5227,-1467
pronoun1,We,21,64,0,0,0,5912,14936,-3920,-3197,-4999,-1057
pronoun1,We,0,86,0,0,0,5980,14804,-5404,-1198,-1855,-551
pronoun1,We,0,79,0,0,0,5836,15028,-4756,367,3478,1231
pronoun1,We,0,0,0,0,0,5748,15396,-3236,-529,5950,2157
pronoun1,We,4,0,0,0,0,5776,14684,-2328,1912,6142,1901
pronoun1,We,12,0,0,0,0,5736,14412,-1072,114,3882,1723
pronoun1,We,8,0,0,0,0,5704,11900,312,1440,-1027,-1163
pronoun1,We,49,0,0,0,0,5760,15624,-1784,-1771,-5184,-2460
pronoun1,We,49,0,0,0,0,5832,16092,-3824,-2199,-5578,-494
pronoun1,We,38,0,0,0,0,6244,15636,-4512,-1064,-2584,1406
pronoun1,We,48,0,0,0,0,6644,14704,-4636,-590,2434,1972
pronoun1,We,32,0,0,0,0,6544,14788,-2920,-783,5432,1844
pronoun1,We,46,0,0,0,0,6628,13936,-1832,1812,6064,1584
pronoun1,We,32,0,0,0,0,5848,14092,284,-29,3351,338
pronoun1,We,43,0,0,54,0,6328,15264,-752,10,-2725,-704
pronoun1,We,64,0,0,0,0,7084,15092,-1992,-2121,-4673,-943
pronoun1,We,30,0,0,0,0,7260,13556,-3028,-1368,-2630,-16
pronoun1,We,3,0,0,0,0,6624,15516,-3528,-97,-25,655
pronoun1,We,16,0,0,0,0,6580,15124,-3484,1595,3116,1297
pronoun1,We,0,0,0,0,0,6812,14196,-2640,2030,4979,725
pronoun1,We,95,0,0,0,0,6716,15040,-1348,313,4555,265
pronoun1,We,144,0,0,0,0,6704,14536,884,823,-714,367
pronoun1,We,125,0,0,0,0,6632,14244,-1120,-2708,-4299,395
pronoun1,We,37,0,0,0,0,6512,14808,-2000,-342,-6034,-15
pronoun1,We,68,0,0,0,0,6472,14076,-3044,-1193,-5972,-785
pronoun1,We,67,0,0,0,0,6808,15588,-4724,-645,-3067,0
pronoun1,We,46,0,0,0,0,7080,14836,-4832,174,2008,1115
pronoun1,We,22,0,0,0,0,6888,14004,-3840,1089,5803,1084
pronoun1,We,39,0,0,0,0,6780,14144,-2920,5778,7236,204
pronoun1,We,36,0,0,0,0,5488,15444,-1100,261,5147,236
pronoun1,We,30,0,0,0,0,5844,15996,-1912,-1675,-3426,485
pronoun1,We,0,0,0,0,0,6780,13256,-2600,-2301,-6300,236
pronoun1,We,21,0,0,0,0,6896,14144,-3704,-3044,-6007,-601
pronoun1,We,27,0,0,0,0,6948,14864,-5108,-1841,-3716,-876
pronoun1,We,63,0,0,0,0,7360,14596,-5696,-128,1850,1206
pronoun1,We,17,0,0,0,0,6576,14580,-4176,679,6526,915
pronoun1,We,17,0,0,0,0,5720,13060,-2832,3055,7365,-494
pronoun1,We,29,0,0,0,0,4940,14988,-248,3623,3721,-1577
pronoun1,We,0,0,0,0,0,5876,16692,-1952,354,-3199,21
pronoun1,We,16,0,0,0,0,6096,13880,-2836,-2188,-5696,379
pronoun1,We,38,0,0,0,0,6052,14472,-4200,-1920,-6350,883
pronoun1,We,44,0,0,0,0,6488,13996,-5636,-1566,-4644,581
pronoun1,We,39,0,0,0,0,6708,14368,-6180,-737,722,780
pronoun1,We,36,0,0,0,0,6480,14344,-5320,277,5620,913
pronoun1,We,48,0,0,0,0,6444,14116,-3316,-442,7844,548
pronoun1,We,45,0,0,0,0,6128,14732,-1764,487,6957,417
pronoun1,We,0,0,0,0,0,5428,15412,1216,1000,-559,1021
pronoun1,We,3,1,0,0,0,6180,14284,-1952,-1143,-4685,166
pronoun1,We,0,0,0,0,0,5808,14396,-2268,-1656,-7692,-624
pronoun1,We,12,0,0,0,0,5756,14868,-3852,-1523,-7995,-890
pronoun1,We,17,0,0,0,0,6460,14740,-5328,-1504,-5445,-318
pronoun1,We,14,0,0,0,0,6876,14392,-5596,-792,-250,790
pronoun1,We,2,0,0,0,0,7016,14680,-4448,-723,4190,1474
pronoun1,We,48,0,0,0,0,7352,14000,-3720,881,7952,1470
pronoun1,We,16,0,0,0,0,5956,14556,-2432,310,9429,549
pronoun1,We,31,0,0,0,0,5440,14852,-1868,962,8159,335
pronoun1,We,28,0,0,0,0,4256,14248,1376,1408,2932,-105
pronoun1,We,23,0,0,0,0,5528,15532,-296,-674,-4899,337
pronoun1,We,27,0,0,0,0,6488,14740,-1932,1807,-7044,927
pronoun1,We,43,0,0,0,0,6960,15004,-3888,-1715,-6805,1141
pronoun1,We,65,0,0,0,0,6820,14616,-5256,-5224,-3447,1114
pronoun1,We,51,0,0,0,0,7736,14204,-4668,212,2095,1461
pronoun1,We,43,0,0,0,0,6932,13548,-3208,1578,5874,1043
pronoun1,We,0,0,0,0,0,6876,15008,-1232,2718,5451,595
pronoun1,We,25,0,0,0,0,7172,14080,912,-787,1545,281
pronoun1,We,3,0,0,0,0,6796,14264,-668,-606,-4457,374
pronoun1,We,0,0,0,0,0,6536,13748,-1840,-413,-7446,317
pronoun1,We,18,0,0,0,0,6804,15908,-4628,-2698,-6502,467
pronoun1,We,16,0,0,0,0,7804,13684,-5156,-1112,-410,640
pronoun1,We,27,0,0,0,0,7828,13836,-4204,-488,3732,163
pronoun1,We,20,0,0,0,0,7736,13112,-2864,2055,5486,338
pronoun1,We,26,0,0,0,0,7552,13836,-1412,2655,4826,283
pronoun1,We,56,0,0,0,0,6380,15784,776,2611,-1808,808
pronoun1,We,61,0,0,0,0,6948,14228,-1856,-2013,-6336,1392
pronoun1,We,37,0,0,0,0,6512,14872,-3040,-230,-6968,382
pronoun1,We,43,0,0,0,0,6896,14424,-5124,-3399,-4260,-545
pronoun1,We,31,0,0,0,0,7332,13348,-6008,-2931,6,-1140
pronoun1,We,17,0,0,0,0,7172,13756,-4956,-1455,4061,-875
pronoun1,We,48,0,0,0,0,7168,14196,-2852,308,7569,-453
pronoun1,We,13,0,0,0,0,5804,14212,92,2440,5522,438
pronoun1,We,48,0,0,0,0,4784,17208,-188,1811,-2147,-668
pronoun1,We,26,0,0,0,0,5708,15516,-2276,-1250,-5818,1683
pronoun1,We,37,0,0,0,0,5868,13836,-3692,-333,-6074,2065
pronoun1,We,0,0,0,0,0,5620,14392,-4704,-576,-5412,-1687
pronoun1,We,0,0,0,0,0,6832,14564,-6248,-431,-618,-1772
pronoun1,We,0,0,0,0,0,6084,14984,-5492,1848,3839,376
